"lon","lat"
-84.1916069,39.7589478
-118.2436849,34.0522342
-83.0146526,42.5144566
-83.0457538,42.331427
-117.2611527,34.0483474
-71.0040013,42.2079017
-120.5542012,43.8041334
-117.086421,33.1192068
-98.9911611,31.7093197
-73.9441579,40.6781784
-85.323214,51.253775
-81.8661442,28.0582985
-88.472278,39.7147552
-95.7243335,37.2321077
-118.2436849,34.0522342
-91.8187285,30.0035365
-99.9018131,31.9685988
-111.9260519,33.4941704
-94.5785667,39.0997265
-81.3792365,28.5383355
-85.7584557,38.2526647
-95.6143316,37.039147
-95.712891,37.09024
-82.907123,40.4172871
-93.097702,41.8780025
-96.7969879,32.7766642
-81.5157535,27.6648274
-84.365377,33.7497918
-122.6727305,45.6272259
-79.3831843,43.653226
-95.712891,37.09024
-94.6858998,46.729553
-87.6297982,41.8781136
-86.5804473,35.5174913
-74.0059728,40.7127753
-100.8726618,37.9716898
-117.2511466,33.3764196
14.375416,35.937496
-77.4752667,38.7509488
-95.712891,37.09024
-106.346771,56.130366
-93.9993996,44.1635775
-118.2436849,34.0522342
-85.323214,51.253775
-99.9018131,31.9685988
-97.4107128,35.463494
-95.3698028,29.7604267
-79.9958864,40.4406248
-80.4775569,25.4687224
-122.641717,38.236951
-91.1871466,30.4514677
-71.5495101,41.9220496
-71.0588801,42.3600825
-81.091203,32.0808989
-85.6023643,44.3148443
-78.899776,35.995494
-95.712891,37.09024
-79.0192997,35.7595731
-85.6023643,44.3148443
-82.907123,40.4172871
-75.1652215,39.9525839
-74.0059728,40.7127753
-85.6023643,44.3148443
-81.5157535,27.6648274
-119.4179324,36.778261
-95.712891,37.09024
-88.4092133,34.2739933
-97.7430608,30.267153
-73.087749,41.6032207
-97.7430608,30.267153
-93.0899578,44.9537029
-74.1723667,40.735657
-74.4056612,40.0583238
-95.2091006,29.6910625
-99.9018131,31.9685988
-94.6858998,46.729553
-86.1349019,40.2671941
-72.5578799,41.9161361
-74.0059728,40.7127753
-97.3307658,32.7554883
-82.9987942,39.9611755
-104.6091409,38.2544472
-73.087749,41.6032207
-71.0588801,42.3600825
-79.3831843,43.653226
-82.3182178,40.8686675
-4.2026458,56.4906712
-80.271716,26.0573112
-71.0588801,42.3600825
-81.3792365,28.5383355
-80.1386052,26.1563389
-82.0105148,33.4734978
-85.6023643,44.3148443
-86.5804473,35.5174913
-95.712891,37.09024
0.4690888,51.7343313
-99.9018131,31.9685988
-93.097702,41.8780025
-96.7969879,32.7766642
-73.8912481,41.2084278
-121.4943996,38.5815719
-76.1075043,40.0383787
-119.4179324,36.778261
-105.8700901,34.5199402
-119.4179324,36.778261
-119.4179324,36.778261
-119.7871247,36.7377981
-106.4850217,31.7618778
-2.13125,49.214439
-119.4179324,36.778261
-73.087749,41.6032207
-79.3416638,43.6912006
-121.8863286,37.3382082
-95.712891,37.09024
-79.3831843,43.653226
-122.3320708,47.6062095
-114.0708459,51.0486151
-120.5542012,43.8041334
-87.6297982,41.8781136
-90.0489801,35.1495343
-90.0489801,35.1495343
-120.7401385,47.7510741
-71.066163,42.4250964
-86.4669429,39.8639329
-95.9946482,36.1583952
-117.1610838,32.715738
-99.9018131,31.9685988
-89.0939952,42.2711311
-95.3698028,29.7604267
-97.7933357,29.8810542
-77.8868117,34.2103894
-83.0363633,42.3149367
-117.6861023,33.6469437
-93.7321228,32.5159852
-82.9987942,39.9611755
-82.907123,40.4172871
-95.712891,37.09024
-84.5120196,39.1031182
-81.6943605,41.49932
-74.0059728,40.7127753
-86.1349019,40.2671941
-81.3792365,28.5383355
-69.4454689,45.253783
-94.6858998,46.729553
-82.907123,40.4172871
-119.4179324,36.778261
-93.097702,41.8780025
-106.4850217,31.7618778
-95.712891,37.09024
-94.6858998,46.729553
-95.712891,37.09024
-117.9988026,33.6594835
-84.2700179,37.8393332
-96.7969879,32.7766642
-118.2436849,34.0522342
-106.346771,56.130366
-122.0307963,36.9741171
-104.990251,39.7392358
-111.0937311,34.0489281
-115.1398296,36.1699412
-96.3344068,30.627977
-81.5157535,27.6648274
-82.907123,40.4172871
-75.977985,36.8529263
-123.2620435,44.5645659
-118.2436849,34.0522342
-95.712891,37.09024
-105.084423,40.5852602
-99.9018131,31.9685988
-81.3792365,28.5383355
-117.435048,34.0922335
-73.9441579,40.6781784
-90.5151342,41.5067003
-97.1383744,49.895136
-78.8920444,35.9981205
-90.0715323,29.9510658
-84.1916069,39.7589478
-84.3879824,33.7489954
-81.3792365,28.5383355
-78.8783689,42.8864468
-73.9441579,40.6781784
-94.5785667,39.0997265
-99.9018131,31.9685988
-77.1945247,41.2033216
-88.0895061,41.6475306
-79.9310512,32.7764749
-83.5620926,42.8311924
-94.9774274,29.7355047
-96.7025955,40.813616
-95.712891,37.09024
-74.0059728,40.7127753
-104.9392699,40.1595105
-106.346771,56.130366
-78.7811169,35.79154
-95.712891,37.09024
-82.9000751,32.1656221
-86.902298,32.3182314
-122.3320708,47.6062095
-73.8648268,40.8447819
-78.6568942,37.4315734
-112.0740373,33.4483771
-73.8648268,40.8447819
-84.4577222,39.4808905
-86.39027,35.8456213
-95.712891,37.09024
-118.2436849,34.0522342
-119.4179324,36.778261
-79.9958864,40.4406248
-93.2650108,44.977753
-86.902298,32.3182314
-77.0368707,38.9071923
-87.9064736,43.0389025
-85.6023643,44.3148443
-121.0768901,38.8965654
-117.1610838,32.715738
-77.0368707,38.9071923
-118.3580205,34.0405831
-95.3698028,29.7604267
-75.1652215,39.9525839
-75.5993692,38.3606736
-74.0059728,40.7127753
-99.9018131,31.9685988
-117.2712717,32.8328112
-86.7903866,36.1529415
-97.1383744,49.895136
-84.3879824,33.7489954
-98.4936282,29.4241219
-118.2436849,34.0522342
-121.3153096,44.0581728
-95.712891,37.09024
-73.9441579,40.6781784
-74.0059728,40.7127753
-82.4571776,27.950575
-82.9000751,32.1656221
-122.3371809,48.4370202
-104.990251,39.7392358
-119.4179324,36.778261
-99.9018131,31.9685988
-91.1871466,30.4514677
-97.629492,37.790567
-73.087749,41.6032207
-97.7430608,30.267153
-117.4260465,47.6587802
-76.8867008,40.2731911
-77.39628,25.03428
-79.0558445,35.9131996
-88.0132958,44.5133188
-97.092877,35.0077519
-95.3698028,29.7604267
-85.6023643,44.3148443
-83.175203,42.2825383
-86.902298,32.3182314
-118.6439809,34.1973122
-80.0533746,26.7153424
-95.712891,37.09024
-113.4909267,53.544389
-118.2436849,34.0522342
-75.1652215,39.9525839
-80.0728201,26.4614625
-74.0059728,40.7127753
-86.158068,39.768403
-77.0368707,38.9071923
-118.2922461,33.7360619
-119.4179324,36.778261
-87.7416246,42.0324025
-88.1535352,41.7508391
-99.9018131,31.9685988
-76.6412712,39.0457549
-75.1652215,39.9525839
-118.2436849,34.0522342
-95.712891,37.09024
-84.406761,33.8372663
-79.9958864,40.4406248
-82.9195514,42.5868882
-106.650422,35.0843859
-84.5120196,39.1031182
-84.3879824,33.7489954
-80.0580969,26.7753405
-123.3831834,46.2031656
-73.9918181,40.7637581
-106.346771,56.130366
-90.0489801,35.1495343
-95.712891,37.09024
-76.6412712,39.0457549
-85.6023643,44.3148443
-75.1652215,39.9525839
-118.1669736,34.0224417
-81.5157535,27.6648274
-95.712891,37.09024
-95.712891,37.09024
-86.1066526,39.6136578
-76.6412712,39.0457549
-122.3320708,47.6062095
19.145136,51.919438
-81.3304953,48.4758208
-121.4943996,38.5815719
-97.5164276,35.4675602
-91.1871466,30.4514677
-74.1243063,40.8120171
-84.2807329,30.4382559
-87.6297982,41.8781136
-76.5710753,39.1073317
-82.9000751,32.1656221
-81.5157535,27.6648274
-99.9018131,31.9685988
-95.3698028,29.7604267
-95.712891,37.09024
-84.3879824,33.7489954
-106.346771,56.130366
-94.6858998,46.729553
-116.5765035,53.9332706
-83.6324022,32.8406946
-86.5804473,35.5174913
-77.0368707,38.9071923
-97.5164276,35.4675602
-80.6326916,25.5516034
-84.1167726,40.7428832
-95.555513,33.6609389
-77.6088465,43.1565779
-122.3320708,47.6062095
-83.8227148,40.7694969
-95.3698028,29.7604267
25.7481511,61.92411
-82.024007,34.1751267
-83.624201,32.6130007
-85.323214,51.253775
-73.087749,41.6032207
-77.6088465,43.1565779
-81.1059309,40.9153362
-4.2026458,56.4906712
-73.9441579,40.6781784
-118.2436849,34.0522342
-77.1945247,41.2033216
-71.3824374,42.4072107
18.643501,60.128161
-74.4056612,40.0583238
-2.3444786,50.7487635
-90.0715323,29.9510658
-95.712891,37.09024
-94.3821724,38.9108408
-91.9623327,30.9842977
-95.712891,37.09024
-81.2452768,42.9849233
-104.990251,39.7392358
-102.552784,23.634501
-102.4901804,47.9808483
-122.3320708,47.6062095
-119.4179324,36.778261
-82.907123,40.4172871
-73.9441579,40.6781784
-98.4936282,29.4241219
-99.9018131,31.9685988
-123.0867536,44.0520691
-81.6326234,38.3498195
-118.3812562,34.187044
-97.3307658,32.7554883
-98.7528394,33.370663
-122.3320708,47.6062095
-117.1610838,32.715738
-96.7969879,32.7766642
-84.5120196,39.1031182
-88.8183872,33.4503998
-119.4179324,36.778261
-95.1541339,36.6386937
-99.9018131,31.9685988
-95.9759368,36.1054401
-88.2433829,40.1164204
-84.3879824,33.7489954
-82.9000751,32.1656221
-75.1652215,39.9525839
-93.2650108,44.977753
-119.0187125,35.3732921
-77.6930602,43.2097837
-74.0059728,40.7127753
-91.8187285,30.0035365
-84.3879824,33.7489954
-80.4549026,38.5976262
-82.3940104,34.8526176
-106.650422,35.0843859
-98.2388953,27.7639145
-78.6568942,37.4315734
-71.3824374,42.4072107
-89.3985283,40.6331249
-118.2436849,34.0522342
-85.6023643,44.3148443
-117.1610838,32.715738
-95.3698028,29.7604267
-122.518458,47.1717649
-81.5157535,27.6648274
-95.712891,37.09024
-97.0403352,32.8998091
-114.0708459,51.0486151
-104.990251,39.7392358
-89.2167501,37.7272727
-119.2795623,46.3449532
-81.5157535,27.6648274
-85.6023643,44.3148443
-91.9623327,30.9842977
-117.1610838,32.715738
-122.2711137,37.8043637
-95.712891,37.09024
-122.3320708,47.6062095
-86.158068,39.768403
-82.9000751,32.1656221
-86.8103567,33.5185892
-119.4960106,49.8879519
-96.4719312,32.7481845
-99.9018131,31.9685988
-79.0192997,35.7595731
-81.5157535,27.6648274
-77.026088,38.9906657
-99.9018131,31.9685988
-122.6587185,45.5122308
-81.5190053,41.0814447
-122.3320708,47.6062095
-97.9413941,29.8832749
-118.2436849,34.0522342
133.775136,-25.274398
-94.6858998,46.729553
-122.2348432,47.3809335
-95.712891,37.09024
-122.6587185,45.5122308
-105.2551187,54.5259614
-78.4798,38.0303
-94.5785667,39.0997265
-73.4139621,41.3712283
-81.5261474,28.3695351
-74.0059728,40.7127753
-90.0715323,29.9510658
-71.0022705,42.2528772
-77.6128039,43.0592452
-95.9345034,41.2565369
-85.6023643,44.3148443
-77.1945247,41.2033216
-115.1398296,36.1699412
-86.9833417,34.6059253
-123.8695086,40.7450055
-79.3831843,43.653226
-75.1652215,39.9525839
-74.0059728,40.7127753
-95.712891,37.09024
-93.2650108,44.977753
-86.4808043,36.9685219
-98.4936282,29.4241219
-96.7969879,32.7766642
-87.6297982,41.8781136
-97.3307658,32.7554883
-87.6297982,41.8781136
-104.9618965,39.6766174
-116.419389,34.9592083
-120.7401385,47.7510741
-87.3594528,36.5297706
-86.5804473,35.5174913
-74.0059728,40.7127753
-118.2436849,34.0522342
-95.712891,37.09024
-74.6672226,40.3572976
-95.7243335,37.2321077
-122.3988494,37.7859285
-95.712891,37.09024
-118.2436849,34.0522342
-74.0059728,40.7127753
-74.0059728,40.7127753
-74.4056612,40.0583238
-122.7094767,42.1945758
-120.5542012,43.8041334
-98.4936282,29.4241219
-78.6568942,37.4315734
-93.6319131,42.0307812
-86.1349019,40.2671941
-111.8314724,33.4151843
-97.1080656,32.735687
-73.087749,41.6032207
-122.2711137,37.8043637
-78.8866943,33.6890603
-122.4442906,47.2528768
-122.6587185,45.5122308
-77.0368707,38.9071923
-85.6023643,44.3148443
-71.4774291,41.5800945
-81.2452768,42.9849233
-104.990251,39.7392358
-96.7969879,32.7766642
-95.7243335,37.2321077
-106.346771,56.130366
-81.3656242,28.6611089
-90.0489801,35.1495343
-80.8872959,35.7826363
-89.3985283,40.6331249
-97.1330683,33.2148412
-81.3792365,28.5383355
-71.0588305,42.3600709
-122.4194155,37.7749295
-88.7878678,43.7844397
-76.2858726,36.8507689
-75.1652215,39.9525839
-117.1610838,32.715738
-105.8700901,34.5199402
-75.4007058,39.9868904
-75.6624122,41.408969
-78.6568942,37.4315734
-97.1383744,49.895136
-117.3754942,33.9806005
-3.827609,53.324061
-121.4943996,38.5815719
-106.346771,56.130366
-73.9712488,40.7830603
-74.0059728,40.7127753
-97.9413941,29.8832749
-82.907123,40.4172871
-96.7969879,32.7766642
-76.2510461,36.2946008
-77.0368707,38.9071923
-94.6858998,46.729553
-79.8711024,43.2557206
-99.5075519,27.5035613
-71.3824374,42.4072107
-104.990251,39.7392358
-73.9441579,40.6781784
-77.0909809,38.8816208
-97.1466695,31.549333
-98.4936282,29.4241219
-97.7430608,30.267153
-111.8910474,40.7607793
-95.712891,37.09024
-77.6666415,36.1809865
-122.4347334,45.5098388
-86.158068,39.768403
-91.4984941,44.811349
-107.8140452,37.6302699
-108.5006904,45.7832856
-83.5378674,41.6528052
-87.6297982,41.8781136
-81.091203,32.0808989
-82.1012554,39.3292396
-84.5120196,39.1031182
-90.087974,29.923061
-71.3824374,42.4072107
-117.6508876,34.0633443
-118.2436849,34.0522342
-71.0588801,42.3600825
-95.712891,37.09024
-79.3831843,43.653226
-79.0192997,35.7595731
-99.9018131,31.9685988
-78.8689155,38.4495688
-78.8636402,35.8991678
-74.0298767,40.6263732
-106.346771,56.130366
-4.2026458,56.4906712
-94.591352,38.9992733
-72.9726065,43.6106237
-81.5190053,41.0814447
-102.552784,23.634501
-84.5120196,39.1031182
-76.6121893,39.2903848
-94.2816148,39.0169509
-79.0192997,35.7595731
-91.1871466,30.4514677
-97.6544172,35.3956495
-99.9018131,31.9685988
-111.6585337,40.2338438
-99.9018131,31.9685988
-95.712891,37.09024
-122.2601329,47.4421718
-86.7816016,36.1626638
-97.5164276,35.4675602
-74.0059728,40.7127753
-75.1652215,39.9525839
133.775136,-25.274398
-106.346771,56.130366
-86.1349019,40.2671941
-81.6943605,41.49932
-73.7948516,40.7282239
-95.3698028,29.7604267
-122.4194155,37.7749295
-119.4179324,36.778261
-122.3320708,47.6062095
-95.3698028,29.7604267
-86.1349019,40.2671941
-119.4179324,36.778261
-81.5157535,27.6648274
-99.9018131,31.9685988
-7.6920536,53.1423672
-111.0937311,34.0489281
-95.712891,37.09024
-122.4194155,37.7749295
-117.435048,34.0922335
-96.7969879,32.7766642
-122.2758008,37.5202145
-79.0192997,35.7595731
-104.990251,39.7392358
-99.9018131,31.9685988
-91.6656232,41.9778795
-79.3831843,43.653226
-74.0294347,40.736064
-122.2913078,37.8271784
-95.707001,37.222685
-99.9018131,31.9685988
-78.7288302,35.8689245
-86.7816016,36.1626638
-85.7584557,38.2526647
-119.4179324,36.778261
-97.6311006,26.132576
-106.346771,56.130366
-98.1825071,28.4602717
-94.6301998,30.3957634
-79.8711024,43.2557206
-83.0457538,42.331427
-97.4394777,35.2225668
-87.6297982,41.8781136
-87.9064736,43.0389025
-117.2425355,33.2000368
-77.1945247,41.2033216
-99.9018131,31.9685988
-95.712891,37.09024
-81.5157535,27.6648274
-87.635732,41.877647
-98.4936282,29.4241219
-81.3124341,29.9012437
-118.1937395,33.7700504
-87.6297982,41.8781136
-85.8649408,37.7030646
-79.9958864,40.4406248
-96.9955918,37.2397486
-84.8091287,40.201991
-99.9018131,31.9685988
-95.3698028,29.7604267
-70.934205,41.6362152
-95.3698028,29.7604267
-79.959048,36.2382244
-99.9018131,31.9685988
-97.9930588,26.2934048
-73.087749,41.6032207
-98.4936282,29.4241219
-85.6023643,44.3148443
-73.7948516,40.7282239
-98.4936282,29.4241219
-94.6858998,46.729553
-70.2568189,43.6590993
-82.4609528,35.3187279
-99.9018131,31.9685988
-80.1373174,26.1224386
-81.3792365,28.5383355
-119.4179324,36.778261
-73.8648268,40.8447819
-95.712891,37.09024
-104.5230242,33.3942655
-77.0136839,37.6871635
-79.3831843,43.653226
-73.087749,41.6032207
-86.902298,32.3182314
-111.8338359,41.7369803
-106.346771,56.130366
-95.712891,37.09024
-79.3831843,43.653226
-91.1871466,30.4514677
-79.9958864,40.4406248
-95.3698028,29.7604267
-89.3985283,40.6331249
-106.346771,56.130366
-87.6297982,41.8781136
-80.1917902,25.7616798
-97.092877,35.0077519
19.145136,51.919438
-77.7199932,39.6417629
-86.5804473,35.5174913
-86.158068,39.768403
-94.6183452,36.2826357
-74.4056612,40.0583238
-122.0838511,37.3860517
-74.0059728,40.7127753
-86.7816016,36.1626638
-81.5157535,27.6648274
-97.092877,35.0077519
4.469936,50.503887
-76.7002462,39.0839981
133.775136,-25.274398
-106.346771,56.130366
-95.3698028,29.7604267
-82.9000751,32.1656221
-89.3985283,32.3546679
-111.929658,40.5621704
-93.7501789,32.5251516
-117.1610838,32.715738
-96.7969879,32.7766642
-97.9716691,26.3731249
-119.6981901,34.4208305
-73.7948516,40.7282239
-83.6129939,42.2411499
-93.0899578,44.9537029
18.643501,60.128161
-115.1398296,36.1699412
-84.9877094,32.4609764
-77.1945247,41.2033216
34.851612,31.046051
-94.9696749,35.4984281
-82.9000751,32.1656221
-77.004626,39.0207668
-81.1471836,33.9842995
-97.3307658,32.7554883
-79.7919754,36.0726354
-80.8431267,35.2270869
-86.0085955,40.0455917
-119.4179324,36.778261
-79.7919754,36.0726354
-78.898619,35.9940329
-87.5691735,33.2098407
-82.907123,40.4172871
-81.5157535,27.6648274
-122.6587185,45.5122308
-74.0059728,40.7127753
-118.3089624,33.8883487
-106.346771,56.130366
-98.4936282,29.4241219
-95.712891,37.09024
-119.4179324,36.778261
-95.712891,37.09024
-95.3698028,29.7604267
-93.2173758,30.2265949
-86.5861037,34.7303688
-77.1945247,41.2033216
-95.3698028,29.7604267
-106.4850217,31.7618778
-80.1098123,32.9857275
-82.9987942,39.9611755
-95.9578181,36.1335159
-83.0457538,42.331427
-95.712891,37.09024
-110.9021561,46.548277
-95.3698028,29.7604267
-86.902298,32.3182314
-111.8879909,40.6668916
-82.4012642,40.0581205
-57.6604364,53.1355091
-77.1945247,41.2033216
-96.7969879,32.7766642
-96.7025955,40.813616
-87.6297982,41.8781136
-95.3698028,29.7604267
-112.0740373,33.4483771
-74.0059728,40.7127753
-99.9018131,31.9685988
-95.712891,37.09024
-118.1937395,33.7700504
-79.0192997,35.7595731
-111.8910474,40.7607793
-99.9018131,31.9685988
-3.530875,50.7155591
-98.4936282,29.4241219
-76.6121893,39.2903848
-74.0059728,40.7127753
-95.712891,37.09024
-87.6297982,41.8781136
-80.8556476,33.4918203
-88.1535352,41.7508391
-71.5723953,43.1938516
-83.6513229,41.3747744
-79.0192997,35.7595731
-122.6587185,45.5122308
-71.0588801,42.3600825
-84.3879824,33.7489954
-78.6568942,37.4315734
-81.3792365,28.5383355
-87.6297982,41.8781136
-97.1383744,49.895136
-95.3698028,29.7604267
-76.2772223,39.4622357
-74.0059728,40.7127753
-75.1652215,39.9525839
-87.6297982,41.8781136
-73.988873,40.756359
-87.6297982,41.8781136
-116.419389,38.8026097
-87.6297982,41.8781136
-87.4743669,41.5803315
-87.6297982,41.8781136
-80.5378494,41.2111676
-81.3792365,28.5383355
-90.1994042,38.6270025
-82.907123,40.4172871
-90.0715323,29.9510658
-81.5157535,27.6648274
-97.7430608,30.267153
-89.5192484,34.3664951
-71.3700545,41.8137116
-117.1610838,32.715738
-111.8910474,40.7607793
-119.4179324,36.778261
-79.3831843,43.653226
-118.1140904,33.7838235
-96.3344068,30.627977
-79.3831843,43.653226
-100.4370375,31.4637723
-78.8783689,42.8864468
-80.3582261,27.2730492
-99.9018131,31.9685988
-81.5157535,27.6648274
-97.3307658,32.7554883
-71.0999719,42.4802469
-99.9018131,31.9685988
-87.6297982,41.8781136
-118.2436849,34.0522342
-106.346771,56.130366
-86.902298,32.3182314
-87.6297982,41.8781136
-85.323214,51.253775
-86.5804473,35.5174913
-85.6023643,44.3148443
-85.3904888,31.2232313
-97.1383744,49.895136
-89.4012302,43.0730517
-81.6943605,41.49932
-83.3815429,35.1823171
-74.0059728,40.7127753
-97.1383744,49.895136
-84.3879824,33.7489954
-95.712891,37.09024
-119.4179324,36.778261
-77.1710914,38.882334
-81.9495331,26.5628537
-95.2010447,29.5293998
-71.4128343,41.8239891
-73.9856644,40.7484405
-91.8318334,37.9642529
-95.712891,37.09024
-95.712891,37.09024
-95.3698028,29.7604267
-72.164816,41.3542395
-106.346771,56.130366
-119.4179324,36.778261
-77.0368707,38.9071923
-75.1196199,39.9259463
-95.3698028,29.7604267
-95.992775,36.1539816
133.775136,-25.274398
-89.0939952,42.2711311
-2.0571868,52.8792745
-97.092877,35.0077519
-74.0059728,40.7127753
-3.3821421,51.6858341
-117.3703235,34.1064001
-5.0527125,50.2660471
-119.4179324,36.778261
-96.7969879,32.7766642
-97.396381,27.8005828
-122.4409335,37.8000262
-79.0192997,35.7595731
-74.4056612,40.0583238
-96.0573302,41.2321106
-104.990251,39.7392358
-104.5230242,33.3942655
-99.1403189,30.0474332
-95.712891,37.09024
-122.4194155,37.7749295
-77.0441143,35.108493
-84.8685886,32.4901975
-119.7526886,39.5349112
-87.0352831,35.6150716
-81.5157535,27.6648274
-78.8866943,33.6890603
-94.6396714,37.0758952
-111.9522491,40.644188
-122.3371809,48.4370202
-81.5157535,27.6648274
-122.6587185,45.5122308
-74.1621634,40.7235382
-99.9018131,41.4925374
-123.1208596,45.5263514
-80.8081413,35.5859146
-101.8551665,33.5778631
-76.7268968,42.0161851
-118.2436849,34.0522342
-85.323214,51.253775
-94.2088172,36.3728538
